City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,egilsstadir,65.2653,-14.3948,-3.05,93,75,0.51,IS,1702176360
364,novyy urgal,51.0736,132.5642,-21.98,67,46,2.1,RU,1702176360
365,sur,22.5667,59.5289,22.27,52,5,1.98,OM,1702176360
366,oyem,1.5995,11.5793,20.07,99,98,1.05,GA,1702176361
367,marhaura,25.9667,84.8667,16.96,28,0,3.68,IN,1702176361
368,zhanaozen,43.3,52.8,-0.86,34,100,11.48,KZ,1702176361
369,santa vitoria do palmar,-33.5189,-53.3681,16.96,83,66,3.64,BR,1702176361
370,leava,-14.3,-178.1667,28.59,71,96,3.25,WF,1702176361
371,port hedland,-20.3167,118.5667,32.03,23,5,8.23,AU,1702176361
372,agenebode,7.106,6.6966,23.22,65,0,1.27,NG,1702176361
373,saint-pierre,-21.3393,55.4781,25.32,69,0,3.09,RE,1702176362
374,tsiombe,-25.3,45.4833,22.25,85,0,2.34,MG,1702176362
375,taguatinga,-12.3857,-46.5711,27.12,45,55,0.84,BR,1702176362
376,olyokminsk,60.3736,120.4264,-26.52,89,100,4.38,RU,1702176362
377,guozhen,34.3659,107.359,7.1,69,99,2.45,CN,1702176362
378,kijang,35.2442,129.2139,14.85,74,16,5.53,KR,1702176363
379,cowansville,45.2001,-72.7491,6.16,90,98,0.51,CA,1702176363
380,balaipungut,1.05,101.2833,28.98,74,100,1.18,ID,1702176363
381,kapoeta,4.7717,33.5903,27.45,43,64,5.0,SS,1702176364
382,smithers,54.7804,-127.1743,-2.82,93,100,3.6,CA,1702176364
383,kolonia,50.9333,6.95,10.59,67,75,9.26,DE,1702176365
384,rabaul,-4.1967,152.1721,28.4,75,100,7.25,PG,1702176365
385,laguna,38.421,-121.4238,10.6,76,0,1.54,US,1702176366
386,uturoa,-16.7333,-151.4333,26.96,81,66,8.43,PF,1702176366
387,ceerigaabo,10.6162,47.368,12.2,76,6,1.32,SO,1702176366
388,namie,37.4833,141.0,20.4,59,1,2.69,JP,1702176366
389,sacramento,38.4666,-121.3177,11.04,76,0,1.54,US,1702176124
390,saint-denis,48.9167,2.3333,9.5,82,75,6.69,FR,1702176367
391,fortuna,40.5982,-124.1573,7.03,92,0,0.0,US,1702176367
392,vorkuta,67.5,64.0,-23.75,100,100,2.02,RU,1702176367
393,paragominas,-2.9667,-47.4833,23.31,95,99,1.37,BR,1702176367
394,loreto,22.2667,-101.9667,15.49,43,11,0.69,MX,1702176367
395,akureyri,65.6835,-18.0878,-14.04,92,75,1.54,IS,1702176368
396,geraldton,-28.7667,114.6,29.23,14,0,11.32,AU,1702176107
397,nishinoomote,30.7333,131.0,22.31,68,40,4.63,JP,1702176368
398,brak,27.5496,14.2714,14.75,67,96,8.07,LY,1702176368
399,leppavirta,62.4901,27.7826,-11.7,94,100,2.68,FI,1702176369
400,santa isabel,-23.3156,-46.2214,18.87,92,100,2.77,BR,1702176369
401,atamanovka,51.93,113.63,-30.76,78,14,1.57,RU,1702176369
402,kollam,8.8833,76.6,27.22,76,55,4.22,IN,1702176369
403,pionerskiy,54.9508,20.2275,-2.09,87,100,5.04,RU,1702176369
404,cova figueira,14.8905,-24.2934,22.86,65,89,3.7,CV,1702176370
405,kayangel,8.0823,134.7173,28.61,76,100,5.83,PW,1702176370
406,menongue,-14.6585,17.691,18.96,88,100,2.18,AO,1702176370
407,el bolson,-41.9667,-71.5167,8.59,85,92,2.38,AR,1702176370
408,auki,-8.7676,160.7034,28.75,74,100,2.75,SB,1702176370
409,beipiao,41.7919,120.7792,-9.5,22,100,7.17,CN,1702176371
410,altania,-23.8744,-53.9017,22.66,91,0,4.35,BR,1702176371
411,inhambane,-23.865,35.3833,25.43,84,81,3.64,MZ,1702176371
412,kailua-kona,19.6406,-155.9956,27.9,76,20,4.12,US,1702176371
413,kuanda,56.3161,116.0806,-33.16,90,33,0.58,RU,1702176371
414,la serena,-29.9078,-71.2542,14.73,88,0,1.03,CL,1702176206
415,cambria,35.5641,-121.0808,14.47,45,63,0.45,US,1702176372
416,nicoya,10.1483,-85.452,24.77,83,2,3.2,CR,1702176372
417,kuqa,41.7278,82.9364,0.63,48,99,1.95,CN,1702176372
418,aripuana,-9.1667,-60.6333,23.34,92,78,0.44,BR,1702176372
419,karachev,53.1229,34.9852,-6.41,95,100,3.43,RU,1702176373
420,zoutleeuw,50.8332,5.1038,10.42,72,100,8.75,BE,1702176373
421,souda,35.4844,24.0744,11.63,87,75,0.0,GR,1702176373
422,yuanping,38.7153,112.7575,-0.03,49,100,2.74,CN,1702176373
423,morehead city,34.7229,-76.726,18.0,81,20,3.6,US,1702176373
424,beyneu,45.3167,55.2,-1.61,65,100,10.49,KZ,1702176374
425,singaraja,-8.112,115.0882,31.18,60,13,0.96,ID,1702176374
426,tofol,5.3248,163.0078,30.88,70,75,9.26,FM,1702176374
427,brookhaven,31.5791,-90.4407,18.81,98,58,2.55,US,1702176374
428,sao vicente,-23.9631,-46.3919,22.93,59,100,1.34,BR,1702176374
429,nabire,-3.3667,135.4833,26.27,88,100,1.07,ID,1702176375
430,tokmok,42.8417,75.3016,-5.54,76,100,0.89,KG,1702176375
431,yamada,39.4667,141.95,12.42,60,34,1.17,JP,1702176375
432,assab,13.0092,42.7394,25.53,69,1,10.54,ER,1702176375
433,larose,29.5724,-90.3818,21.68,90,12,3.08,US,1702176375
434,igarka,67.4667,86.5833,-41.49,100,83,1.86,RU,1702176375
435,nogliki,51.8333,143.1667,-14.25,88,100,6.71,RU,1702176376
436,ghat,24.9647,10.1728,9.51,56,0,4.32,LY,1702176376
437,idri,27.5,13.2667,14.62,66,100,10.86,LY,1702176376
438,langsa,4.4683,97.9683,28.71,73,100,1.55,ID,1702176376
439,byron bay,-28.65,153.6167,29.28,58,13,4.38,AU,1702176376
440,haenam,34.5711,126.5989,17.62,71,5,3.01,KR,1702176377
441,maumere,-8.6199,122.2111,30.52,67,76,2.2,ID,1702176377
442,choma,-16.8065,26.9531,21.45,48,34,0.67,ZM,1702176377
443,serenje,-13.2325,30.2352,17.38,84,98,0.9,ZM,1702176378
444,shchigry,51.8755,36.9043,-6.1,95,100,5.01,RU,1702176378
445,quibala,-10.7337,14.98,16.42,99,100,0.68,AO,1702176378
446,humaita,-7.5061,-63.0208,24.97,89,40,0.94,BR,1702176379
447,inari,68.906,27.0288,-14.89,93,89,3.68,FI,1702176379
448,petauke,-14.2426,31.3253,21.71,67,100,2.78,ZM,1702176380
449,buenavista del norte,28.3746,-16.861,22.24,71,1,5.06,ES,1702176380
450,ghadamis,30.1337,9.5007,11.77,77,75,6.29,LY,1702176380
451,santa ana de yacuma,-13.75,-65.4333,26.72,69,9,0.41,BO,1702176381
452,pedras de fogo,-7.4019,-35.1164,25.35,72,99,3.74,BR,1702176381
453,uzes,44.0167,4.4167,6.2,86,2,1.16,FR,1702176381
454,nanning,22.8167,108.3167,24.25,72,82,5.85,CN,1702176381
455,acireale,37.6125,15.1663,9.81,77,20,1.03,IT,1702176381
456,tambura,5.6,27.4667,22.39,47,4,1.07,SS,1702176381
457,ain sefra,32.75,-0.5833,8.08,70,56,1.63,DZ,1702176382
458,timimoun,29.2639,0.231,12.59,28,6,4.12,DZ,1702176382
459,keflavik,64.0049,-22.5624,1.24,86,40,2.06,IS,1702176382
460,save,8.0425,2.486,24.93,76,20,0.85,BJ,1702176382
461,cafayate,-26.073,-65.9761,20.62,72,84,1.94,AR,1702176382
462,tubarjal,30.4999,38.216,13.89,52,71,2.74,SA,1702176383
463,crucecita,-28.95,-58.9833,20.08,72,78,3.04,AR,1702176383
464,catumbela,-12.4314,13.5472,26.55,83,100,0.64,AO,1702176383
465,walvis bay,-22.9575,14.5053,15.61,94,0,3.09,NA,1702176384
466,puerto baquerizo moreno,-0.9,-89.6,23.64,91,2,4.84,EC,1702176384
467,berriane,32.8265,3.7669,9.35,55,4,3.15,DZ,1702176384
468,kavieng,-2.5744,150.7967,26.9,84,100,4.58,PG,1702176384
469,berezovo,63.9381,65.0419,-35.89,100,37,0.82,RU,1702176385
470,banda aceh,5.5577,95.3222,27.67,78,100,0.62,ID,1702176019
471,priyutnoye,46.1011,43.5072,1.04,78,100,9.17,RU,1702176385
472,itaueira,-7.6033,-43.0256,27.29,51,64,0.32,BR,1702176385
473,nueva guadalupe,13.5333,-88.35,22.59,69,20,0.87,SV,1702176385
474,tyukhtet,56.5389,89.3011,-35.74,100,62,1.65,RU,1702176386
475,linares,-35.85,-71.6,15.54,40,0,3.93,CL,1702176206
476,balapur,20.6667,76.7667,20.1,57,0,2.59,IN,1702176386
477,port macquarie,-31.4333,152.9167,28.27,60,0,6.72,AU,1702176386
478,santa clara del cobre,19.4,-101.65,11.11,86,16,1.25,MX,1702176386
479,susuman,62.7833,148.1667,-13.34,93,100,0.45,RU,1702176387
480,amos,48.5669,-78.1162,5.86,94,100,7.26,CA,1702176303
481,island harbour,50.724,-1.2758,11.07,84,3,3.58,GB,1702176387
482,mandalgovi,45.7625,106.2708,-13.95,42,100,4.9,MN,1702176387
483,port-vila,-17.7338,168.3219,27.78,65,75,7.2,VU,1702176387
484,bikenibeu village,1.3673,173.1241,30.98,74,75,2.57,KI,1702176388
485,kisangani,0.5167,25.2,21.94,99,100,1.88,CD,1702176388
486,guarapari,-20.6667,-40.4975,22.72,89,100,5.18,BR,1702176388
487,pagar alam,-4.0167,103.2667,28.07,61,97,1.03,ID,1702176388
488,qusmuryn,52.4503,64.6311,-29.52,100,38,0.7,KZ,1702176388
489,amasya,40.6667,35.8333,8.82,76,93,2.94,TR,1702176389
490,halifax,44.6453,-63.5724,1.0,92,90,0.73,CA,1702175812
491,thunder bay,48.4001,-89.3168,-1.01,69,100,5.66,CA,1702176369
492,polyarnyy,69.1989,33.4478,-14.08,94,65,7.12,RU,1702176389
493,hradek nad nisou,50.8528,14.8446,2.36,95,100,3.13,CZ,1702176389
494,bandarbeyla,9.4942,50.8122,24.77,79,16,7.76,SO,1702176389
495,yuzhno-kurilsk,44.0306,145.8556,3.54,75,92,6.24,RU,1702176390
496,puerto ayacucho,5.6639,-67.6236,23.77,95,98,1.67,VE,1702176390
497,sheridan,44.8333,-106.9173,-6.79,73,0,2.57,US,1702176390
498,ambodifotatra,-16.9833,49.85,25.69,83,88,1.02,MG,1702176391
499,madalena,41.2162,-8.3345,16.32,99,100,2.01,PT,1702176391
500,medyn',54.9692,35.8586,-10.14,92,100,4.02,RU,1702176393
501,berezovyy,51.6667,135.7,-16.41,50,37,3.41,RU,1702176393
502,san pedro pochutla,15.7333,-96.4667,23.96,80,95,1.15,MX,1702176378
503,wapakoneta,40.5678,-84.1936,8.58,92,0,2.57,US,1702176283
504,sinop,41.7711,34.8709,6.78,91,100,4.61,TR,1702176394
505,kiama,-34.6833,150.8667,24.44,84,100,4.02,AU,1702176394
506,okha,53.5739,142.9478,-16.83,95,100,12.25,RU,1702176394
507,libreville,0.3925,9.4537,25.23,89,76,2.38,GA,1702176395
508,tottori,35.5,134.2333,19.04,59,40,1.03,JP,1702176284
509,kertih,4.5141,103.4483,29.01,79,20,2.57,MY,1702176395
510,g'azalkent,41.5581,69.7708,-3.06,61,45,4.47,UZ,1702176396
511,sumbe,-11.2061,13.8437,25.65,86,96,1.9,AO,1702176396
512,arar,30.9753,41.0381,11.01,71,0,2.57,SA,1702176396
513,negapatam,10.7667,79.8333,27.59,79,10,5.57,IN,1702176396
514,manismata,-2.4667,111.0333,26.02,92,96,1.16,ID,1702176396
515,virginia,37.5481,-77.4467,13.56,87,40,3.09,US,1702176236
516,rapid city,44.0805,-103.231,-0.15,65,0,2.68,US,1702176136
517,milford haven,51.7128,-5.0341,10.62,81,99,8.47,GB,1702176397
518,nuku'alofa,-21.1333,-175.2,24.19,88,100,5.66,TO,1702176397
519,al bayda',32.7627,21.7551,10.62,70,99,4.02,LY,1702176397
520,altamira,-3.2033,-52.2064,25.38,79,93,0.84,BR,1702176397
521,belyy yar,53.6039,91.3903,-33.06,75,84,0.0,RU,1702176397
522,mossel bay,-34.1831,22.146,14.96,80,16,2.51,ZA,1702176398
523,cabedelo,-6.9811,-34.8339,26.37,71,91,5.86,BR,1702176398
524,el triunfo,-1.9333,-79.9667,27.02,76,89,2.0,EC,1702176398
525,salalah,17.0151,54.0924,24.05,50,0,3.6,OM,1702176398
526,zouerate,22.7187,-12.4521,19.66,25,100,4.34,MR,1702176181
527,margate,51.3813,1.3862,9.37,69,6,5.81,GB,1702176399
528,ganye,8.4333,12.0667,21.09,28,65,0.95,NG,1702176399
529,yanykurgan,43.915,67.2481,-6.32,39,98,3.43,KZ,1702176399
530,koungou,-12.7336,45.2042,27.84,83,75,4.63,YT,1702176400
531,monteagudo,-19.8167,-63.9833,19.78,86,100,1.31,BO,1702176400
532,poyarkovo,49.6,128.6833,-22.46,81,13,5.2,RU,1702176400
533,jackson,42.4165,-122.8345,4.33,87,0,0.0,US,1702176297
534,marka,1.7159,44.7717,25.69,81,22,5.31,SO,1702176400
535,georgetown,5.4112,100.3354,30.96,70,20,2.57,MY,1702176401
536,saldanha,-33.0117,17.9442,13.03,86,0,6.09,ZA,1702176401
537,madang,-5.2246,145.7966,29.78,76,100,4.03,PG,1702176401
538,loudi,27.7344,111.9944,17.69,80,100,2.72,CN,1702176401
539,palembang,-2.9167,104.7458,29.05,84,40,3.6,ID,1702176401
540,iquique,-20.2208,-70.1431,20.02,70,62,0.22,CL,1702176401
541,huarmey,-10.0681,-78.1522,20.22,86,100,3.82,PE,1702176402
542,pacific grove,36.6177,-121.9166,13.77,74,0,0.45,US,1702176402
543,poggiardo,40.0542,18.3791,10.04,61,5,1.21,IT,1702176402
544,terrace,54.5163,-128.6035,0.95,93,100,1.54,CA,1702176144
545,new norfolk,-42.7826,147.0587,21.51,24,8,1.55,AU,1702176402
546,bonnyville,54.2668,-110.735,-9.11,74,100,2.22,CA,1702176402
547,demopolis,32.5176,-87.8364,20.97,83,75,2.57,US,1702176402
548,pudozh,61.8099,36.5345,-16.7,97,100,1.34,RU,1702176403
549,aioun,16.6614,-9.6149,20.62,22,67,4.88,MR,1702176403
550,maragogi,-9.0122,-35.2225,25.73,73,100,3.62,BR,1702176282
551,oeiras,-7.0253,-42.1311,27.44,47,62,0.85,BR,1702176403
552,portales,34.1862,-103.3344,0.98,58,0,4.4,US,1702176403
553,malpica,43.3228,-8.8105,17.96,79,100,7.74,ES,1702176404
554,kharp,66.8014,65.8081,-25.61,98,30,1.79,RU,1702176404
555,nasiriyah,31.0521,46.261,18.59,46,86,2.97,IQ,1702176404
556,la jolla,32.8473,-117.2742,18.14,40,0,1.79,US,1702176285
557,isla mujeres,21.2311,-86.731,27.03,84,33,5.47,MX,1702176404
558,kerikeri,-35.2268,173.9474,26.06,56,86,0.45,NZ,1702176404
559,papao,-17.75,-149.55,29.82,85,86,11.72,PF,1702176405
560,mount pearl,47.5166,-52.7813,1.64,87,75,10.8,CA,1702176221
561,luderitz,-26.6481,15.1594,14.67,83,0,9.06,NA,1702176405
562,longmen,24.9597,118.0889,22.34,55,1,0.88,CN,1702176406
